GEO_ID,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include
1400000US36081086900,39.9,12.4,29745.0,554.0,82.7,1658.0,69.1,1954.0,12.3,4.0,1.6,83.2,1
1400000US36081087100,26.599999999999994,22.1,39167.0,861.0,80.8,935.0,48.4,2554.0,22.3,4.0,6.7,48.0,1
1400000US36081088400,12.900000000000006,21.5,90151.0,841.0,29.5,1644.0,21.1,8248.0,16.1,78.4,1.2,2.0,1
1400000US36081088901,28.200000000000003,25.0,50840.0,1704.0,44.0,1374.0,55.8,10226.0,24.1,14.2,1.6,59.1,1
1400000US36081089200,13.599999999999994,32.6,89526.0,366.0,14.2,1815.0,46.4,7682.0,5.6,88.1,1.5,3.7,0
1400000US36081090700,19.400000000000006,11.9,66607.0,180.0,39.7,1675.0,65.9,1453.0,24.7,30.1,2.2,41.5,0
1400000US36081091601,2.299999999999997,50.8,103580.0,43.0,3.2,,28.6,3540.0,6.5,91.6,0.6,0.6,0
1400000US36081091602,,,,0.0,,,,0.0,,,,,0
1400000US36081091800,41.7,25.0,,0.0,0.0,,,12.0,0.0,100.0,85.6,0.0,0
1400000US36081091900,30.799999999999997,15.3,52181.0,900.0,57.3,1546.0,46.8,5503.0,35.9,20.7,1.8,36.8,1
1400000US36081092200,2.5,65.4,150417.0,30.0,3.9,2042.0,44.0,2025.0,4.8,93.4,1.6,1.7,0
1400000US36081092500,29.099999999999994,13.6,51250.0,747.0,66.3,1529.0,42.6,3926.0,44.3,17.5,3.7,34.1,1
1400000US36081092800,2.700000000000003,65.9,147222.0,86.0,6.9,,27.6,3502.0,2.5,95.8,0.9,1.7,0
1400000US36081092900,22.700000000000003,20.5,55234.0,1480.0,65.8,1636.0,56.1,6531.0,49.3,23.1,1.1,23.4,1
1400000US36081093401,10.099999999999994,50.6,83884.0,488.0,33.1,1669.0,42.2,3763.0,9.2,86.7,1.5,1.9,0
1400000US36081093402,9.700000000000003,42.6,88750.0,920.0,53.6,1311.0,27.3,4506.0,7.7,74.6,2.1,6.5,1
1400000US36081093800,18.099999999999994,24.8,49398.0,1594.0,71.4,1293.0,48.1,5024.0,21.6,62.9,2.8,5.1,1
1400000US36081093900,15.0,23.9,66745.0,681.0,42.0,1765.0,48.4,5148.0,33.3,36.6,3.3,26.6,1
1400000US36081094201,15.099999999999994,25.9,64688.0,992.0,76.4,1224.0,43.4,3280.0,41.5,25.2,7.3,1.2,1
1400000US36081094202,16.900000000000006,32.5,43520.0,1009.0,59.8,825.0,42.0,4590.0,30.4,20.5,7.5,9.2,1
1400000US36081094203,15.799999999999997,23.7,53581.0,1425.0,51.5,1012.0,42.2,6692.0,32.3,53.0,3.1,2.9,1
1400000US36081094500,16.799999999999997,31.4,79410.0,290.0,24.9,1819.0,69.0,3774.0,22.1,50.4,0.5,24.5,0
1400000US36081094700,23.0,17.4,60625.0,426.0,59.3,1560.0,59.6,2234.0,46.2,30.7,0.4,19.3,0
1400000US36081095400,23.900000000000006,24.4,57639.0,808.0,48.2,1548.0,56.8,5793.0,22.9,9.8,8.6,4.4,1
1400000US36081096400,17.700000000000003,30.2,68420.0,706.0,39.6,1404.0,47.6,6021.0,19.5,10.4,7.4,10.5,1
1400000US36081097202,27.400000000000006,13.1,32316.0,1103.0,99.1,1165.0,54.7,3170.0,19.3,3.9,5.7,0.4,1
1400000US36081097203,34.400000000000006,12.0,28661.0,2359.0,95.6,551.0,16.2,7331.0,35.4,1.6,8.8,6.8,1
1400000US36081097204,33.7,14.5,40833.0,858.0,82.8,746.0,30.3,3682.0,34.4,7.9,10.1,1.4,1
1400000US36081097300,14.400000000000006,33.9,90682.0,66.0,9.9,1725.0,36.4,1730.0,13.6,76.5,1.9,8.3,0
1400000US36081098100,18.599999999999994,34.1,91484.0,133.0,17.3,1700.0,53.6,2351.0,15.0,59.8,1.4,21.8,0
1400000US36081098700,11.900000000000006,43.2,78393.0,166.0,19.9,1737.0,59.1,2361.0,7.8,75.0,2.9,12.5,0
1400000US36081099100,8.400000000000006,52.6,100352.0,208.0,7.2,1603.0,29.0,7018.0,11.2,71.3,0.5,16.2,0
1400000US36081099200,26.599999999999994,17.8,33571.0,1064.0,76.4,1006.0,53.4,4191.0,28.7,11.3,9.4,1.3,1
1400000US36081099701,6.200000000000003,60.4,85246.0,195.0,15.7,2130.0,32.8,3014.0,10.0,73.9,0.6,13.9,0
1400000US36081099703,5.599999999999994,57.1,92813.0,548.0,31.7,2098.0,39.4,3619.0,2.3,52.6,1.2,39.2,1
1400000US36081099704,4.400000000000006,56.1,73362.0,1195.0,32.4,2002.0,38.0,7367.0,12.1,60.7,1.7,24.7,1
1400000US36081099705,7.900000000000006,50.0,108009.0,291.0,27.6,2341.0,19.6,2684.0,10.5,45.4,1.2,43.7,0
1400000US36081099801,17.599999999999994,25.6,81250.0,1874.0,72.8,1400.0,30.8,8666.0,19.6,6.7,8.5,2.0,1
1400000US36081099802,27.0,40.3,41839.0,2513.0,93.9,1236.0,39.3,6029.0,18.6,20.3,10.2,3.8,1
1400000US36081099900,,,,0.0,,,,0.0,,,,,0
1400000US36081100801,15.299999999999997,34.3,83750.0,108.0,17.1,1781.0,62.0,2301.0,10.9,39.5,8.1,6.3,0
1400000US36081100802,19.900000000000006,28.5,60294.0,1451.0,56.7,1431.0,43.1,9077.0,22.0,27.0,6.9,4.1,1
1400000US36081101001,27.200000000000003,21.8,36469.0,2742.0,82.5,1018.0,42.2,11565.0,30.3,27.3,5.9,1.6,1
1400000US36081101002,14.900000000000006,39.2,34583.0,1119.0,69.9,1137.0,61.4,4492.0,10.8,67.2,5.8,2.4,1
1400000US36081101700,12.299999999999997,36.2,83802.0,405.0,16.6,1595.0,45.6,6016.0,21.9,52.7,0.7,22.9,0
1400000US36081102900,18.099999999999994,29.4,76806.0,410.0,30.4,1709.0,50.8,3966.0,14.0,65.1,0.9,16.9,0
1400000US36081103201,36.4,13.8,36143.0,1655.0,82.7,1212.0,51.5,6316.0,39.9,1.6,8.3,9.6,1
1400000US36081103202,27.200000000000003,32.3,54877.0,1383.0,72.0,1668.0,59.5,8076.0,36.2,47.5,5.3,1.1,1
1400000US36081103300,18.400000000000006,37.2,95708.0,400.0,28.1,1792.0,36.7,4264.0,12.5,53.7,0.8,31.6,0
1400000US36081103900,16.200000000000003,33.1,77136.0,807.0,38.4,1780.0,38.0,6507.0,17.9,48.2,0.5,31.9,1
1400000US36081104700,16.900000000000006,25.1,53779.0,1010.0,38.8,1620.0,58.0,6682.0,11.3,36.1,0.1,47.2,1
1400000US36081105900,19.900000000000006,31.0,85900.0,167.0,13.0,2038.0,47.0,4016.0,4.1,57.4,0.8,35.5,0
1400000US36081107201,9.0,29.3,85147.0,172.0,22.3,1663.0,46.4,2254.0,10.4,88.1,0.2,0.8,0
1400000US36081107202,,,,0.0,,,,0.0,,,,,0
1400000US36081108500,12.599999999999994,35.4,75893.0,318.0,37.4,1468.0,46.2,2309.0,8.9,49.8,0.7,37.0,0
1400000US36081109300,13.599999999999994,45.6,89353.0,158.0,14.7,1769.0,59.1,3027.0,11.4,46.4,1.2,39.5,0
1400000US36081109700,5.700000000000003,48.2,100208.0,138.0,21.6,1456.0,40.4,1729.0,7.5,52.6,0.8,37.4,0
1400000US36081109900,20.299999999999997,29.8,66042.0,336.0,30.3,1426.0,40.9,3032.0,10.9,40.2,0.3,48.1,0
1400000US36081111300,10.799999999999997,45.5,104688.0,213.0,27.2,2255.0,57.1,2530.0,15.8,49.1,0.7,33.8,0
1400000US36081112300,10.200000000000003,50.2,90227.0,526.0,69.0,1807.0,40.5,1950.0,26.4,36.8,3.5,31.8,1
1400000US36081112900,8.299999999999997,57.9,89050.0,281.0,33.6,1997.0,27.4,2077.0,5.8,61.6,2.8,28.1,0
1400000US36081113300,11.299999999999997,49.7,101042.0,126.0,20.1,1859.0,51.3,1758.0,22.3,46.6,1.8,29.0,0
1400000US36081113900,9.700000000000003,31.0,63488.0,863.0,59.4,1681.0,40.7,3320.0,14.0,43.8,0.7,38.5,1
1400000US36081114100,8.599999999999994,45.4,111641.0,76.0,9.2,2608.0,49.1,2546.0,11.4,43.4,1.5,41.8,0
1400000US36081114700,10.400000000000006,32.5,87188.0,86.0,14.0,1734.0,60.5,1712.0,15.4,51.3,1.9,30.8,0
1400000US36081115100,15.599999999999994,41.7,74063.0,51.0,14.4,1681.0,60.8,1075.0,15.3,50.6,3.0,29.4,0
1400000US36081115500,25.700000000000003,17.4,52762.0,363.0,53.9,1473.0,50.8,2260.0,29.9,17.0,3.6,48.3,0
1400000US36081115700,17.400000000000006,23.7,46500.0,684.0,55.5,1454.0,65.4,3273.0,7.3,13.5,2.9,75.3,1
1400000US36081115900,21.400000000000006,18.6,57804.0,848.0,63.8,1526.0,49.0,4097.0,10.0,9.4,0.3,75.3,1
1400000US36081116100,34.2,22.1,25387.0,1070.0,71.9,1473.0,72.4,4346.0,13.8,11.0,1.5,71.4,1
1400000US36081116300,31.799999999999997,13.1,36038.0,2394.0,86.6,1506.0,62.2,9211.0,21.8,8.6,2.4,64.2,1
1400000US36081116700,33.8,16.5,49000.0,386.0,69.7,1635.0,58.8,1731.0,15.9,5.8,1.5,75.3,0
1400000US36081117100,25.200000000000003,25.8,46250.0,581.0,64.4,1446.0,51.4,2440.0,31.3,22.9,0.6,44.3,1
1400000US36081117500,15.400000000000006,30.8,63266.0,1112.0,58.9,1417.0,52.9,4727.0,15.0,34.9,0.5,49.6,1
1400000US36081118100,11.900000000000006,40.2,64851.0,385.0,63.0,1673.0,47.7,1612.0,16.6,37.6,1.1,44.0,0
1400000US36081118500,28.099999999999994,21.4,45583.0,532.0,78.8,1611.0,59.6,2130.0,29.1,6.7,1.9,62.0,1
1400000US36081118700,34.400000000000006,20.9,43125.0,421.0,56.6,1462.0,70.6,2409.0,26.8,13.9,0.2,58.3,0
1400000US36081118900,30.0,28.2,64716.0,274.0,40.5,1421.0,43.8,2157.0,14.6,14.5,1.9,70.2,0
1400000US36081119100,23.0,16.1,37000.0,720.0,73.6,1629.0,64.1,2987.0,27.0,9.5,1.1,62.9,1
1400000US36081119300,21.799999999999997,35.5,49327.0,397.0,56.1,1691.0,60.2,1997.0,11.4,18.2,2.0,67.0,0
1400000US36081119500,15.200000000000003,28.7,74904.0,85.0,20.7,1783.0,59.3,1354.0,23.9,32.7,0.2,33.7,0
1400000US36081119900,21.700000000000003,22.4,64219.0,109.0,22.5,1384.0,62.1,1585.0,17.0,15.0,0.4,66.1,0
1400000US36081120100,32.5,14.2,46359.0,234.0,55.1,1589.0,69.2,1549.0,10.5,13.1,4.1,71.8,0
1400000US36081120300,30.0,26.7,63125.0,118.0,27.1,1500.0,35.5,1554.0,6.2,19.1,1.5,72.3,0
1400000US36081120500,41.0,12.1,22721.0,776.0,75.7,1021.0,69.8,2748.0,1.6,6.2,3.4,85.0,1
1400000US36081120700,17.799999999999997,27.5,81515.0,237.0,25.4,1674.0,31.7,3169.0,20.0,27.9,0.2,49.2,0
1400000US36081121100,,,,0.0,,,,0.0,,,,,0
1400000US36081121500,28.900000000000006,33.0,65547.0,466.0,36.5,1419.0,63.8,4426.0,16.9,14.6,4.1,63.5,0
1400000US36081122300,15.200000000000003,38.4,59738.0,455.0,37.1,1730.0,71.4,3514.0,14.4,35.2,0.5,47.8,0
1400000US36081122701,8.299999999999997,28.3,65131.0,2659.0,59.8,1224.0,52.4,12144.0,31.3,27.7,3.9,29.1,1
1400000US36081122702,26.299999999999997,19.5,29795.0,2559.0,88.1,618.0,45.3,7547.0,38.8,19.5,8.5,10.6,1
1400000US36081124100,17.299999999999997,38.8,67446.0,379.0,29.8,1746.0,51.0,3901.0,5.8,28.7,3.0,57.2,0
1400000US36081124700,10.599999999999994,44.6,64744.0,141.0,12.6,1816.0,34.2,3490.0,3.2,54.8,0.5,41.7,0
1400000US36081125700,14.599999999999994,31.9,56612.0,467.0,51.3,1684.0,57.0,3244.0,14.5,15.5,5.7,54.0,0
1400000US36081126500,8.799999999999997,53.5,66625.0,220.0,39.4,1079.0,60.7,1713.0,9.8,35.6,3.4,41.0,0
1400000US36081126700,18.599999999999994,34.0,73942.0,156.0,23.8,1621.0,56.8,4666.0,24.8,31.8,3.8,24.7,0
1400000US36081127700,4.799999999999997,57.7,125625.0,94.0,9.0,,80.9,3226.0,2.6,75.1,7.2,12.6,0
1400000US36081128300,,,,0.0,,,,0.0,,,,,0
1400000US36081129102,8.5,52.0,120240.0,124.0,9.6,3444.0,0.0,4142.0,7.4,54.7,0.9,29.6,0
1400000US36081129103,5.400000000000006,52.0,62784.0,380.0,19.4,1567.0,63.7,3933.0,9.4,58.7,2.6,27.8,0
1400000US36081129104,9.400000000000006,51.6,81518.0,375.0,20.1,1345.0,43.8,4367.0,11.8,38.4,1.1,46.0,0
1400000US36081130100,9.0,36.9,82833.0,233.0,15.9,1182.0,41.1,3932.0,29.6,30.5,7.7,19.2,0
1400000US36081133300,10.200000000000003,47.1,94764.0,278.0,21.9,1828.0,43.8,3775.0,7.0,49.5,2.3,39.7,0
1400000US36081133900,8.099999999999994,61.3,116250.0,38.0,9.3,1885.0,42.1,1315.0,15.4,56.0,0.3,28.5,0
1400000US36081134100,10.0,48.5,85064.0,308.0,28.9,1772.0,43.4,3581.0,9.8,23.3,0.9,64.7,0
1400000US36081134700,10.0,49.8,67545.0,3201.0,81.9,1781.0,46.1,10028.0,13.7,20.8,4.0,50.1,1
1400000US36081136700,12.400000000000006,36.5,73026.0,419.0,18.2,1946.0,43.2,5985.0,16.3,29.5,0.6,52.6,0
1400000US36081137700,12.700000000000003,37.6,67086.0,1172.0,48.0,1717.0,45.3,7129.0,10.0,26.4,4.2,52.6,1
1400000US36081138501,8.900000000000006,38.7,93287.0,655.0,44.3,2037.0,47.4,4760.0,2.8,32.4,1.4,62.6,1
1400000US36081138502,21.900000000000006,50.0,,0.0,,,,40.0,37.5,62.5,46.9,0.0,0
1400000US36081139900,8.099999999999994,51.7,102500.0,75.0,13.0,1750.0,20.8,1745.0,6.0,39.1,0.3,51.2,0
1400000US36081140300,8.200000000000003,41.2,78125.0,175.0,21.6,1942.0,89.6,2318.0,9.6,33.2,0.3,57.0,0
1400000US36081140901,17.0,46.2,90000.0,40.0,12.7,1320.0,68.6,989.0,10.0,26.1,1.1,60.6,0
1400000US36081140902,23.0,34.2,101786.0,182.0,21.0,1743.0,44.7,2952.0,5.1,22.1,0.2,70.2,0
1400000US36081141700,12.299999999999997,36.0,78047.0,231.0,14.7,1769.0,45.7,5083.0,15.0,26.0,3.6,51.2,0
1400000US36081142900,16.099999999999994,32.7,82552.0,268.0,22.9,1882.0,45.8,3506.0,10.5,36.4,0.9,51.8,0
1400000US36081143500,17.900000000000006,45.2,90833.0,132.0,18.0,1480.0,32.3,2303.0,6.3,34.9,1.4,56.5,0
1400000US36081144100,10.700000000000003,50.6,92361.0,273.0,23.0,1681.0,61.2,3108.0,12.5,27.8,1.2,59.0,0
1400000US36081144700,20.400000000000006,28.1,90938.0,309.0,33.8,1862.0,38.0,2957.0,14.2,14.2,4.5,54.7,0
1400000US36081145101,17.0,39.6,72143.0,99.0,24.4,2169.0,37.3,1212.0,3.5,44.0,2.6,51.6,0
1400000US36081145102,18.700000000000003,36.2,93793.0,361.0,45.5,2012.0,42.9,2578.0,6.3,22.0,3.1,63.7,0
1400000US36081145900,22.599999999999994,28.8,79083.0,260.0,28.2,1826.0,34.6,2903.0,25.5,31.2,0.4,40.5,0
1400000US36081146300,13.0,32.0,69386.0,598.0,61.6,1572.0,47.7,3043.0,10.8,50.8,3.0,35.2,1
1400000US36081146700,6.400000000000006,39.7,80536.0,923.0,72.6,1714.0,26.0,2642.0,14.4,47.9,0.1,37.7,1
1400000US36081147100,12.5,49.3,82130.0,483.0,39.5,1856.0,42.1,3117.0,8.8,40.2,1.2,47.2,0
1400000US36081147900,5.900000000000006,48.8,84507.0,612.0,35.6,1988.0,49.8,4430.0,21.0,40.2,2.3,34.6,1
1400000US36081148300,3.5,59.3,130230.0,140.0,13.1,2011.0,32.4,2893.0,6.9,63.4,0.8,27.7,0
1400000US36081150701,4.299999999999997,51.5,122656.0,52.0,4.9,2265.0,12.5,3190.0,14.1,51.4,0.7,30.3,0
1400000US36081150702,20.099999999999994,40.4,82500.0,255.0,22.0,1687.0,53.7,3243.0,12.2,55.8,0.8,30.3,0
1400000US36081152901,7.5,41.2,89609.0,673.0,25.5,1911.0,36.3,6764.0,6.1,36.4,0.6,56.3,1
1400000US36081152902,9.5,45.2,76750.0,368.0,16.9,2075.0,26.7,5113.0,3.3,44.3,1.8,44.4,0
1400000US36081155101,1.7999999999999972,45.3,62993.0,95.0,7.5,,29.3,1749.0,1.4,97.3,1.8,0.0,0
1400000US36081155102,7.700000000000003,41.9,85278.0,1488.0,41.2,1536.0,26.3,8787.0,15.0,45.5,4.5,28.1,1
1400000US36081156700,40.3,21.0,63594.0,196.0,76.9,1500.0,26.3,1601.0,19.0,21.0,6.8,37.0,0
1400000US36081157101,11.200000000000003,41.0,94420.0,500.0,19.9,1712.0,19.4,8458.0,12.1,24.3,2.7,59.0,0
1400000US36081157102,12.900000000000006,38.8,87750.0,203.0,35.7,1838.0,44.0,2306.0,16.9,14.8,2.1,62.1,0
1400000US36081157901,7.299999999999997,45.7,101250.0,259.0,15.0,1432.0,43.9,5301.0,9.5,27.8,4.1,53.5,0
1400000US36081157902,10.799999999999997,42.7,120284.0,91.0,8.1,2087.0,19.8,4210.0,9.2,27.8,2.4,54.8,0
1400000US36081157903,20.5,37.6,76094.0,288.0,22.3,1494.0,57.7,4318.0,7.9,33.8,4.3,52.3,0
1400000US36081161700,7.400000000000006,35.2,99500.0,243.0,16.0,2027.0,54.8,4978.0,23.0,39.6,9.4,24.7,0
1400000US36081162100,15.299999999999997,29.5,69710.0,718.0,37.8,1543.0,68.2,6458.0,28.1,18.0,2.3,39.9,1
1400000US36081990100,,,,0.0,,,,0.0,,,,,0
1400000US36005000100,56.5,1.5,,0.0,,,,7080.0,32.9,7.6,3.4,1.8,0
1400000US36005000200,25.0,23.2,59914.0,631.0,47.5,1615.0,53.8,4542.0,74.1,1.7,7.7,2.3,1
1400000US36005000400,12.200000000000003,29.5,82073.0,464.0,23.6,1481.0,48.9,5634.0,68.7,3.7,6.6,2.3,0
1400000US36005001600,25.700000000000003,17.7,35802.0,1699.0,85.7,1065.0,41.5,5917.0,60.9,3.7,6.5,0.0,1
1400000US36005001900,24.0,20.9,42075.0,831.0,89.5,1270.0,49.5,2765.0,51.1,9.5,5.9,3.0,1
1400000US36005002000,36.5,10.4,24447.0,2563.0,81.3,658.0,44.3,9409.0,62.8,1.2,9.8,0.3,1
1400000US36005002300,39.4,5.6,18032.0,2000.0,100.0,469.0,34.9,4600.0,58.1,0.0,8.3,0.0,1
1400000US36005002400,0.0,67.9,,43.0,100.0,,11.6,172.0,0.0,40.1,19.8,0.0,0
1400000US36005002500,47.8,7.3,24530.0,1856.0,95.3,830.0,50.7,5887.0,77.5,1.6,4.7,0.1,1
1400000US36005002701,37.3,12.1,20599.0,1061.0,100.0,440.0,38.4,2868.0,69.2,0.0,8.0,0.0,1
1400000US36005002702,43.1,5.1,14375.0,1428.0,96.2,856.0,63.0,4702.0,58.0,0.8,10.4,0.0,1
1400000US36005002800,16.5,18.6,52479.0,1851.0,80.2,1025.0,30.0,5269.0,39.6,1.0,10.2,0.6,1
1400000US36005003100,28.900000000000006,13.0,44583.0,472.0,79.1,1245.0,49.6,1703.0,72.1,1.4,7.8,2.1,0
1400000US36005003300,42.9,7.8,18511.0,1065.0,88.9,600.0,56.2,3534.0,59.2,2.1,7.4,0.0,1
1400000US36005003500,44.2,13.5,30490.0,1210.0,93.6,1051.0,44.3,3900.0,67.1,0.4,8.4,0.0,1
1400000US36005003700,38.2,21.1,,148.0,100.0,1076.0,62.8,269.0,63.6,17.1,14.8,0.0,0
1400000US36005003800,23.200000000000003,7.2,41438.0,284.0,69.1,1029.0,32.2,1434.0,66.9,0.0,11.6,0.5,0
1400000US36005003900,47.8,5.3,25903.0,1930.0,94.3,1175.0,57.7,6742.0,75.8,4.9,6.7,0.0,1
1400000US36005004001,33.099999999999994,14.0,53846.0,215.0,44.4,1161.0,51.3,1485.0,64.1,12.5,4.1,11.8,0
1400000US36005004100,40.8,7.1,18942.0,1951.0,94.9,653.0,44.3,5517.0,76.9,1.6,7.6,0.7,1
1400000US36005004200,22.799999999999997,11.1,33016.0,2410.0,88.1,948.0,36.3,7207.0,50.2,5.1,11.3,1.2,1
1400000US36005004300,42.6,8.4,24014.0,1948.0,92.3,791.0,49.1,6088.0,74.1,0.5,6.3,0.7,1
1400000US36005004400,41.6,11.7,20884.0,1558.0,94.9,561.0,37.5,4607.0,57.4,4.1,6.7,2.2,1
1400000US36005004600,27.700000000000003,18.8,32750.0,545.0,77.2,777.0,37.3,1817.0,58.7,5.5,11.7,0.0,1
1400000US36005004800,42.4,9.0,33644.0,1316.0,93.5,1117.0,58.7,4680.0,74.7,1.2,7.8,0.0,1
1400000US36005005001,42.4,10.9,24619.0,1364.0,87.2,1268.0,73.6,4979.0,71.1,0.9,7.8,1.0,1
1400000US36005005002,43.7,12.1,26534.0,1826.0,97.6,1214.0,67.5,5519.0,77.9,1.3,5.4,1.3,1
1400000US36005005100,40.1,7.3,16844.0,2083.0,100.0,450.0,39.0,5588.0,70.3,0.0,7.3,0.5,1
1400000US36005005200,26.400000000000006,11.3,20833.0,806.0,96.6,815.0,37.5,2091.0,77.4,0.0,7.2,0.4,1
1400000US36005005300,38.4,11.7,16210.0,1591.0,100.0,1112.0,68.4,4483.0,45.0,1.2,6.0,0.2,1
1400000US36005005400,47.0,4.4,34167.0,1499.0,84.1,1260.0,61.6,6003.0,74.6,1.5,4.5,1.3,1
1400000US36005005600,32.900000000000006,11.8,22750.0,711.0,81.5,1126.0,68.6,2384.0,67.9,1.0,6.5,0.5,1
1400000US36005005902,20.700000000000003,27.8,29800.0,776.0,76.3,1336.0,66.7,2532.0,63.9,5.5,6.5,1.5,1
1400000US36005006000,32.2,22.4,33828.0,354.0,91.9,1169.0,62.5,1451.0,76.3,0.6,9.4,2.3,0
1400000US36005006100,9.599999999999994,34.6,46554.0,1101.0,51.4,1135.0,44.2,3697.0,24.0,3.1,8.9,0.5,1
1400000US36005006200,47.4,9.3,26184.0,2286.0,96.8,765.0,39.7,7184.0,63.0,1.5,7.0,2.7,1
1400000US36005006300,26.200000000000003,24.7,35827.0,1715.0,90.7,1233.0,55.3,4497.0,64.8,8.1,5.5,1.4,1
1400000US36005006400,34.2,15.7,34604.0,1072.0,80.2,1198.0,62.9,3612.0,52.7,4.5,7.1,2.8,1
1400000US36005006500,31.799999999999997,12.5,23737.0,1903.0,97.7,1019.0,48.2,5312.0,61.8,4.3,8.2,1.9,1
1400000US36005006700,52.3,9.3,22662.0,2212.0,94.7,815.0,56.3,7256.0,69.0,0.2,9.0,0.0,1
1400000US36005006800,26.5,16.9,52228.0,720.0,70.9,1403.0,53.8,3294.0,60.4,2.2,6.7,10.6,1
1400000US36005006900,27.799999999999997,20.3,30089.0,2496.0,91.1,1084.0,45.8,8090.0,57.1,3.0,7.5,0.5,1
1400000US36005007000,37.4,12.1,39662.0,1012.0,78.1,1364.0,56.8,4584.0,55.6,2.5,9.1,12.5,1
1400000US36005007100,20.299999999999997,23.9,41875.0,621.0,62.3,1057.0,45.9,2722.0,62.4,2.0,6.9,2.1,1
1400000US36005007200,29.099999999999994,20.2,39154.0,1340.0,82.1,1195.0,59.2,5891.0,44.5,6.8,4.7,32.1,1
1400000US36005007300,43.2,6.1,20595.0,1404.0,98.3,1008.0,56.3,4314.0,69.2,1.7,6.1,0.0,1
1400000US36005007400,21.799999999999997,19.2,38490.0,861.0,64.9,1306.0,68.3,3314.0,66.9,2.1,6.3,0.0,1
1400000US36005007500,30.599999999999994,12.5,30577.0,2000.0,87.1,1035.0,48.3,6112.0,63.7,0.7,5.9,0.7,1
1400000US36005007600,32.2,10.0,35369.0,1315.0,78.7,1352.0,69.0,5458.0,67.4,2.9,5.3,6.1,1
1400000US36005007700,35.5,15.7,39934.0,454.0,75.0,1230.0,60.0,2022.0,74.4,2.8,7.1,0.7,0
1400000US36005007800,33.3,16.5,44144.0,1725.0,81.5,1466.0,63.0,7025.0,63.7,1.8,7.9,7.7,1
1400000US36005007900,37.8,7.7,25589.0,2351.0,98.9,853.0,52.8,7054.0,72.6,0.1,5.9,0.0,1
1400000US36005008300,39.9,17.8,29939.0,1791.0,87.0,1071.0,59.3,6519.0,74.9,2.0,6.2,5.3,1
1400000US36005008400,17.099999999999994,26.0,83605.0,238.0,32.0,1620.0,56.4,2780.0,56.7,2.4,8.1,8.3,0
1400000US36005008500,35.099999999999994,15.1,30158.0,1622.0,83.9,1035.0,53.4,5972.0,71.5,0.9,7.6,0.1,1
1400000US36005008600,36.1,9.9,23559.0,1358.0,92.6,598.0,36.8,3982.0,61.9,0.7,11.4,0.5,1
1400000US36005008700,36.0,9.1,26378.0,1976.0,97.0,1102.0,56.4,6150.0,72.4,2.3,4.8,0.4,1
1400000US36005008900,34.599999999999994,15.1,24816.0,1093.0,94.6,980.0,46.8,3200.0,77.9,0.9,7.1,0.1,1
1400000US36005009000,27.5,10.5,26771.0,951.0,79.4,467.0,29.7,3620.0,67.7,5.0,8.9,1.5,1
1400000US36005009200,18.799999999999997,22.0,46421.0,1371.0,74.8,1387.0,60.9,6091.0,51.6,3.8,5.8,17.9,1
1400000US36005009300,40.3,10.4,33708.0,1555.0,91.8,1187.0,55.9,6104.0,64.3,1.7,8.3,0.0,1
1400000US36005009600,28.900000000000006,21.2,47917.0,513.0,66.3,1536.0,60.3,2683.0,51.3,6.3,4.7,19.8,1
1400000US36005009800,20.599999999999994,28.2,64500.0,899.0,53.4,1347.0,43.9,4824.0,66.8,3.1,8.0,4.7,1
1400000US36005011000,,,,0.0,,,,0.0,,,,,0
1400000US36005011502,33.0,11.9,23345.0,1180.0,94.4,1030.0,54.8,4437.0,61.7,0.7,7.8,0.2,1
1400000US36005011700,30.099999999999994,16.0,23149.0,534.0,98.0,1193.0,71.8,1586.0,64.8,0.6,11.4,0.0,1
1400000US36005011800,8.099999999999994,24.3,84063.0,491.0,30.6,1754.0,24.8,5400.0,26.2,64.6,1.9,5.2,0
1400000US36005011900,47.0,8.5,28364.0,1813.0,94.4,1020.0,50.4,5557.0,68.1,3.5,7.2,0.2,1
1400000US36005012101,31.299999999999997,15.6,35588.0,690.0,74.5,1138.0,63.1,2906.0,65.9,2.6,6.5,1.0,1
1400000US36005012102,33.900000000000006,9.4,22396.0,507.0,99.2,688.0,44.3,1509.0,87.3,0.7,7.5,0.0,1
1400000US36005012300,34.900000000000006,17.1,29089.0,1386.0,92.5,798.0,50.0,4095.0,68.8,1.6,8.3,0.9,1
1400000US36005012500,27.5,20.2,32500.0,1125.0,83.5,1186.0,71.4,4195.0,61.9,1.1,7.0,2.8,1
1400000US36005012701,23.200000000000003,13.8,21322.0,593.0,82.0,805.0,54.0,1832.0,77.4,2.7,9.1,3.5,1
1400000US36005012901,32.900000000000006,11.8,25204.0,1386.0,93.2,939.0,48.9,4147.0,63.8,1.5,7.0,0.9,1
1400000US36005013000,14.299999999999997,30.7,96938.0,158.0,34.1,1468.0,27.8,1498.0,46.7,48.2,3.5,0.0,0
1400000US36005013100,29.900000000000006,16.0,31250.0,1440.0,86.3,1069.0,46.1,5076.0,63.8,1.7,7.9,0.2,1
1400000US36005013200,11.400000000000006,36.8,116013.0,749.0,30.2,1411.0,20.1,7191.0,51.5,28.2,9.4,1.9,1
