GEO_ID,NAME,tract,total_population,CARES_exclusion_c,pay over 50,percentage-renters-less12k,ui_rate,unemployment rate,Risk of Job Displacement,non_high_school_per,college_per,med_income,renter_num,renter_per,mid_rent,rent_35,total,latinx,white,black,asian,include,CARES_exclusion_c bin,pay over 50 bin,percentage-renters-less12k bin,ui_rate bin,unemployment rate bin,Risk of Job Displacement bin,sum_rankings,RVI
1400000US36047081800,"Census Tract 818, Kings County, New York",36047081800,4631,0.13266176316778233,0.25,0.25882352941176473,0.012492965672481704,4.8,0.057035803497085764,7.599999999999994,34.9,70433.0,1275.0,79.3,1307.0,37.1,4631.0,3.7,9.7,5.3,3.7,1,2,2,2.0,2,2,1,11.0,1
1400000US36047082000,"Census Tract 820, Kings County, New York",36047082000,5193,0.0,0.36,0.38578404774823655,-0.016045197740113037,11.08,0.17832957110609482,14.700000000000005,18.3,43357.0,1843.0,98.0,1341.0,46.2,5193.0,13.2,4.4,4.7,2.0,1,1,4,4.0,1,5,3,18.0,3
1400000US36047082200,"Census Tract 822, Kings County, New York",36047082200,7485,0.0844642079345358,0.4,0.37032842582106457,0.06761406133133885,8.49,0.2093617021276596,17.200000000000006,22.5,41922.0,2649.0,94.3,1283.0,55.0,7485.0,11.7,8.2,7.6,1.1,1,2,5,3.0,2,4,4,20.0,4
1400000US36047082400,"Census Tract 824, Kings County, New York",36047082400,4470,0.21988205322147658,0.37,0.37351308485329104,-0.12422192151556155,6.81,0.18412079883097907,11.700000000000005,23.7,43350.0,1261.0,79.5,1378.0,57.9,4470.0,8.7,2.8,5.7,2.7,1,3,4,4.0,1,3,3,18.0,3
1400000US36047082600,"Census Tract 826, Kings County, New York",36047082600,5311,0.25186672738090754,0.36,0.37554585152838427,-0.03510971786833861,9.1,0.15953150242326333,15.900000000000004,26.9,52797.0,1374.0,70.2,1228.0,47.3,5311.0,8.3,7.6,8.9,0.4,1,4,4,4.0,1,4,3,20.0,4
1400000US36047082800,"Census Tract 828, Kings County, New York",36047082800,4013,0.24953748435335166,0.32,0.3120638085742772,0.0679815910585142,8.13,0.18125,13.099999999999996,26.3,47991.0,1003.0,73.5,1376.0,46.8,4013.0,10.2,6.0,5.6,0.0,1,4,3,3.0,2,4,3,19.0,3
1400000US36047083000,"Census Tract 830, Kings County, New York",36047083000,6184,0.19784857331338945,0.25,0.23616803278688525,0.11922264469792976,3.89,0.10427295918367346,15.0,25.8,49609.0,1952.0,85.4,1344.0,46.7,6184.0,9.1,1.5,4.6,2.7,1,3,2,2.0,3,2,1,13.0,1
1400000US36047083200,"Census Tract 832, Kings County, New York",36047083200,2089,0.3921934826615605,0.26,0.21481481481481482,-0.23008849557522115,6.21,0.09253417455310199,14.0,24.9,63179.0,270.0,38.3,1327.0,54.1,2089.0,2.0,0.0,3.3,2.4,0,,,,,,,,0
1400000US36047083400,"Census Tract 834, Kings County, New York",36047083400,1554,0.3066463001287002,0.23,0.19463087248322147,-0.2235999999999998,8.1,0.11188811188811189,13.599999999999996,17.3,54625.0,149.0,27.7,1301.0,77.4,1554.0,1.3,0.0,7.0,6.0,0,,,,,,,,0
1400000US36047083600,"Census Tract 836, Kings County, New York",36047083600,2202,0.441395612297911,0.59,0.6056338028169014,0.047925033467202116,9.3,0.15191053122087605,10.700000000000003,28.2,67831.0,284.0,39.0,1428.0,62.9,2202.0,1.1,0.5,3.0,2.4,0,,,,,,,,0
1400000US36047083800,"Census Tract 838, Kings County, New York",36047083800,2208,0.3593848527536232,0.33,0.25125628140703515,0.17700205338809016,2.37,0.1293402777777778,13.0,26.2,63750.0,199.0,24.3,1301.0,40.6,2208.0,3.2,1.2,6.1,0.5,0,,,,,,,,0
1400000US36047084000,"Census Tract 840, Kings County, New York",36047084000,2469,0.36558584638315106,0.38,0.3697478991596639,-0.039593908629441454,2.6,0.14470284237726097,14.099999999999996,14.8,56250.0,238.0,29.6,1387.0,69.7,2469.0,5.2,2.8,4.8,1.5,0,,,,,,,,0
1400000US36047084600,"Census Tract 846, Kings County, New York",36047084600,1973,0.3035314849670552,0.37,0.3584905660377358,-0.04121212121212103,3.8,0.19258373205741627,5.799999999999998,23.9,60000.0,265.0,37.2,1363.0,65.0,1973.0,8.1,4.2,5.6,0.0,0,,,,,,,,0
1400000US36047084800,"Census Tract 848, Kings County, New York",36047084800,1733,0.318005646255049,0.36,0.34196891191709844,0.025000000000000022,7.55,0.17661388550548113,11.400000000000004,27.3,71389.0,193.0,33.4,1500.0,57.1,1733.0,2.3,0.1,5.5,3.2,0,,,,,,,,0
1400000US36047085000,"Census Tract 850, Kings County, New York",36047085000,1525,0.40862392529836067,0.49,0.40860215053763443,-0.08888888888888924,9.49,0.09490084985835694,4.900000000000006,23.3,67400.0,93.0,20.6,1378.0,76.1,1525.0,2.0,0.6,2.6,0.0,0,,,,,,,,0
1400000US36047085200,"Census Tract 852, Kings County, New York",36047085200,0,0.0,,,-inf,,,,,,0.0,,,,0.0,,,,,0,,,,,,,,0
1400000US36047085400,"Census Tract 854, Kings County, New York",36047085400,1998,0.365698436036036,0.45,0.48672566371681414,-0.052676056338027966,3.36,0.16,11.0,25.7,53527.0,339.0,48.4,1285.0,62.5,1998.0,13.8,2.6,8.7,0.2,0,,,,,,,,0
1400000US36047085600,"Census Tract 856, Kings County, New York",36047085600,3338,0.043007058885560334,0.21,0.25874125874125875,0.11815754339118822,6.08,0.1779935275080906,12.700000000000005,23.7,56250.0,1144.0,78.7,1268.0,34.0,3338.0,8.4,3.1,4.5,1.9,1,1,2,2.0,3,3,3,14.0,2
1400000US36047085800,"Census Tract 858, Kings County, New York",36047085800,2317,0.2840195679240397,0.33,0.26666666666666666,0.04663774403470733,3.85,0.059555555555555556,11.099999999999996,20.0,53954.0,450.0,51.4,1403.0,41.7,2317.0,5.7,0.3,4.4,0.0,0,,,,,,,,0
1400000US36047086000,"Census Tract 860, Kings County, New York",36047086000,3485,0.11265676845911043,0.24,0.24278846153846154,0.11545741324921144,3.87,0.2213916043703278,11.799999999999995,19.6,51558.0,832.0,65.3,1416.0,42.6,3485.0,11.8,0.3,9.1,0.3,1,2,2,2.0,3,2,4,15.0,2
1400000US36047086200,"Census Tract 862, Kings County, New York",36047086200,2753,0.0,0.51,0.454337899543379,-0.15047418335089557,4.08,0.15418502202643172,16.0,20.6,39318.0,876.0,78.6,1236.0,59.9,2753.0,8.7,5.3,9.5,0.0,1,1,5,4.0,1,2,3,16.0,2
1400000US36047086400,"Census Tract 864, Kings County, New York",36047086400,2284,0.33134766129159376,0.4,0.3489583333333333,0.0030927835051548502,5.57,0.14732965009208104,6.400000000000006,18.9,63333.0,384.0,51.9,1164.0,56.3,2284.0,5.7,0.5,4.3,0.0,0,,,,,,,,0
1400000US36047086600,"Census Tract 866, Kings County, New York",36047086600,3079,0.17701808025982446,0.33,0.3386861313868613,-0.026562500000000044,4.8,0.10490921318090114,16.599999999999994,28.6,51042.0,685.0,58.7,1221.0,48.1,3079.0,9.1,0.4,7.1,1.2,1,3,4,3.0,1,2,1,14.0,2
1400000US36047086800,"Census Tract 868, Kings County, New York",36047086800,3325,0.0,0.38,0.34054669703872437,-0.0032171581769435686,5.16,0.18925998690242304,20.099999999999994,17.9,44792.0,878.0,71.5,1312.0,48.7,3325.0,12.7,2.3,8.5,2.2,1,1,4,3.0,2,2,4,16.0,2
1400000US36047087000,"Census Tract 870, Kings County, New York",36047087000,3205,0.16027896112324502,0.58,0.5214564369310793,-0.06291913214990141,8.28,0.11390532544378698,13.599999999999996,30.4,43688.0,769.0,66.0,1296.0,67.5,3205.0,6.9,4.8,7.2,0.0,1,3,5,5.0,1,4,2,20.0,4
1400000US36047087200,"Census Tract 872, Kings County, New York",36047087200,3045,0.23150750139901477,0.32,0.3616692426584235,0.10788224121557455,8.25,0.08075842696629214,12.900000000000004,23.9,48393.0,647.0,58.4,1447.0,47.7,3045.0,6.7,4.6,5.5,2.1,1,4,3,3.0,3,4,1,18.0,3
1400000US36047087401,"Census Tract 874.01, Kings County, New York",36047087401,3717,0.1833649902609631,0.38,0.46596858638743455,0.011673151750972721,15.48,0.09796533534287867,23.599999999999994,25.9,33396.0,1146.0,82.3,1219.0,53.4,3717.0,6.5,4.8,6.5,0.0,1,3,4,5.0,2,5,1,20.0,4
1400000US36047087600,"Census Tract 876, Kings County, New York",36047087600,1593,0.07780051103578167,0.45,0.6128205128205129,-0.13178294573643412,3.59,0.12234042553191489,11.700000000000005,30.8,42262.0,390.0,55.2,1099.0,60.8,1593.0,3.0,15.2,6.9,3.9,0,,,,,,,,0
1400000US36047087800,"Census Tract 878, Kings County, New York",36047087800,2524,0.0,0.42,0.4417808219178082,-0.10758122743682308,8.18,0.17531831537708129,18.099999999999994,11.0,37614.0,876.0,89.7,1281.0,59.9,2524.0,2.7,1.1,2.5,0.0,1,1,5,4.0,1,4,3,18.0,3
1400000US36047088000,"Census Tract 880, Kings County, New York",36047088000,2790,0.11837328630107535,0.31,0.3143712574850299,0.11278350515463909,4.7,0.22093918398768284,4.400000000000006,22.5,47969.0,668.0,57.9,1118.0,37.7,2790.0,3.9,3.0,5.4,0.0,1,2,3,3.0,3,2,4,17.0,3
1400000US36047088200,"Census Tract 882, Kings County, New York",36047088200,6365,0.24086662782560875,0.28,0.29885629040278466,0.15406951165860072,5.65,0.15832805573147563,16.200000000000006,27.6,48091.0,2011.0,79.3,1191.0,42.2,6365.0,11.7,1.2,4.3,0.0,1,4,3,3.0,3,3,3,19.0,3
1400000US36047088400,"Census Tract 884, Kings County, New York",36047088400,4657,0.08077826871805882,0.32,0.36625245258338784,0.04530221424296854,11.19,0.23313492063492064,18.099999999999994,18.6,45543.0,1529.0,83.6,1290.0,51.9,4657.0,1.5,1.9,2.3,1.4,1,2,3,3.0,2,5,4,19.0,3
1400000US36047088600,"Census Tract 886, Kings County, New York",36047088600,4286,0.14809055244517033,0.45,0.5224242424242425,-0.0021398002853068032,19.55,0.2170978627671541,14.5,19.9,30435.0,1650.0,85.9,1231.0,55.7,4286.0,10.0,1.4,5.8,1.1,1,3,5,5.0,2,5,4,24.0,5
1400000US36047088800,"Census Tract 888, Kings County, New York",36047088800,4157,0.10836236242723118,0.3,0.3533697632058288,0.13361462728551332,6.72,0.14811083123425692,15.200000000000005,21.9,52039.0,1098.0,74.8,1306.0,54.7,4157.0,12.1,0.2,9.4,1.9,1,2,3,3.0,3,3,2,16.0,2
1400000US36047089000,"Census Tract 890, Kings County, New York",36047089000,5587,0.021498155511007755,0.44,0.5042864346949067,-0.045060658578856216,10.33,0.18439142741609382,24.700000000000006,18.4,29757.0,1983.0,86.6,1288.0,52.5,5587.0,11.4,0.8,7.1,0.0,1,1,5,5.0,1,4,3,19.0,3
1400000US36047089200,"Census Tract 892, Kings County, New York",36047089200,3042,0.0,0.53,0.5818431911966988,-0.27924528301886786,14.28,0.15895710681244743,24.599999999999994,15.0,23165.0,1454.0,95.3,1127.0,65.8,3042.0,10.2,1.4,7.4,0.0,1,1,5,5.0,1,5,3,20.0,4
1400000US36047089400,"Census Tract 894, Kings County, New York",36047089400,3082,0.22321700244321874,0.51,0.4309623430962343,-0.34709677419354845,16.01,0.2316950852557673,14.400000000000004,19.0,43085.0,717.0,70.0,1453.0,62.1,3082.0,14.5,4.1,9.1,4.0,1,4,5,4.0,1,5,4,23.0,5
1400000US36047089600,"Census Tract 896, Kings County, New York",36047089600,3175,0.0,0.47,0.46938775510204084,-0.12207084468664853,17.9,0.13724088634739098,18.099999999999994,12.7,35000.0,1323.0,84.6,1226.0,68.7,3175.0,12.6,1.0,8.5,3.7,1,1,5,5.0,1,5,2,19.0,3
1400000US36047089800,"Census Tract 898, Kings County, New York",36047089800,1614,0.10798533492565054,0.55,0.5404157043879908,-0.3890985324947589,14.11,0.11317829457364341,12.0,21.6,34427.0,433.0,66.9,1247.0,80.4,1614.0,7.4,1.7,5.7,1.2,0,,,,,,,,0
1400000US36047090000,"Census Tract 900, Kings County, New York",36047090000,4269,0.0,0.41,0.5601173020527859,-0.3452504317789291,12.85,0.20974706971005552,25.90000000000001,12.2,23105.0,1705.0,88.7,886.0,53.2,4269.0,20.4,0.2,6.1,0.2,1,1,5,5.0,1,5,4,21.0,4
1400000US36047090200,"Census Tract 902, Kings County, New York",36047090200,3140,0.3642502669904458,0.4,0.5107212475633528,0.10811843361986628,9.87,0.13869188337273444,26.200000000000006,11.7,39219.0,513.0,60.1,542.0,56.0,3140.0,23.6,1.7,11.8,6.0,1,5,5,5.0,3,4,2,24.0,5
1400000US36047090600,"Census Tract 906, Kings County, New York",36047090600,3288,0.0,0.42,0.641318124207858,-0.8298807749627419,25.64,0.24026696329254726,22.5,6.5,10916.0,1578.0,99.4,434.0,54.5,3288.0,37.4,0.7,9.9,0.0,1,1,5,5.0,1,5,5,22.0,5
1400000US36047090800,"Census Tract 908, Kings County, New York",36047090800,6939,0.4306474225277417,0.43,0.6730132450331126,0.24820359281437132,33.2,0.22935153583617748,35.3,7.9,10851.0,1208.0,99.2,487.0,68.9,6939.0,30.4,1.5,7.6,2.3,1,5,5,5.0,5,5,4,29.0,5
1400000US36047091000,"Census Tract 910, Kings County, New York",36047091000,4250,0.005629712044705859,0.33,0.6323407775020679,-1.206148867313916,28.57,0.23820224719101124,37.8,5.0,11858.0,2418.0,100.0,411.0,49.8,4250.0,37.9,0.0,11.3,0.0,1,1,4,5.0,1,5,4,20.0,4
1400000US36047091200,"Census Tract 912, Kings County, New York",36047091200,5587,0.17957388623232517,0.4,0.5992736077481841,-0.6614525139664806,24.62,0.0715339233038348,27.700000000000006,7.8,14311.0,2478.0,100.0,499.0,51.0,5587.0,28.4,0.0,8.6,2.8,1,3,5,5.0,1,5,1,20.0,4
1400000US36047091600,"Census Tract 916, Kings County, New York",36047091600,3787,0.0,0.45,0.6146202980837473,-0.7276422764227639,14.88,0.14104729729729729,21.400000000000006,8.0,20098.0,1409.0,87.2,867.0,56.8,3787.0,19.9,0.7,4.4,0.0,1,1,5,5.0,1,5,2,19.0,3
1400000US36047091800,"Census Tract 918, Kings County, New York",36047091800,2201,0.15022817278055434,0.36,0.6158445440956651,-0.2539849624060151,20.82,0.2365097588978186,18.900000000000006,21.9,24769.0,669.0,66.0,586.0,59.3,2201.0,30.5,0.0,7.1,0.0,1,3,4,5.0,1,5,4,22.0,5
1400000US36047092000,"Census Tract 920, Kings County, New York",36047092000,2677,0.12342090863653343,0.65,0.7741935483870968,-0.33905797101449275,17.24,0.2579881656804734,23.8,12.7,17303.0,775.0,67.0,1174.0,74.2,2677.0,23.1,0.4,7.6,2.4,1,2,5,5.0,1,5,5,23.0,5
1400000US36047092200,"Census Tract 922, Kings County, New York",36047092200,2515,0.0,0.32,0.38790406673618355,-0.25773195876288657,15.97,0.0736318407960199,14.900000000000004,13.6,28792.0,959.0,72.7,1058.0,48.5,2515.0,2.3,2.1,4.4,0.0,1,1,3,4.0,1,5,1,15.0,2
1400000US36047092400,"Census Tract 924, Kings County, New York",36047092400,2608,0.0,0.21,0.4463667820069204,-0.030911188004613566,4.85,0.2459016393442623,14.0,14.8,33750.0,867.0,86.5,779.0,47.4,2608.0,18.9,0.2,9.7,0.0,1,1,2,4.0,1,2,5,15.0,2
1400000US36047092800,"Census Tract 928, Kings County, New York",36047092800,3140,0.08735127898726114,0.28,0.35609103078982596,0.19999999999999996,4.51,0.1669770328988206,17.099999999999994,30.0,55980.0,747.0,61.8,1310.0,42.0,3140.0,9.9,2.0,8.0,0.0,1,2,3,3.0,4,2,3,17.0,3
1400000US36047093000,"Census Tract 930, Kings County, New York",36047093000,3030,0.3925126525940593,0.16,0.175054704595186,0.17018756169792693,8.05,0.14389920424403183,9.700000000000003,26.8,71786.0,457.0,46.3,1228.0,30.6,3030.0,0.6,0.6,2.5,0.5,0,,,,,,,,0
1400000US36047093200,"Census Tract 932, Kings County, New York",36047093200,1140,0.10320628075438598,0.25,0.34959349593495936,-0.15614457831325312,12.03,0.17777777777777778,12.099999999999996,28.7,74688.0,123.0,27.7,1226.0,37.4,1140.0,3.0,2.0,4.5,0.0,0,,,,,,,,0
1400000US36047093400,"Census Tract 934, Kings County, New York",36047093400,2330,0.07712091636909857,0.22,0.28132387706855794,0.16687719298245618,5.72,0.1037663335895465,8.299999999999997,34.2,71989.0,423.0,44.3,1101.0,33.2,2330.0,8.9,1.3,4.4,0.9,0,,,,,,,,0
1400000US36047093600,"Census Tract 936, Kings County, New York",36047093600,1728,0.23794598261574074,0.26,0.2488479262672811,-0.11151736745886653,1.55,0.16019417475728157,12.799999999999995,33.9,64688.0,217.0,34.4,1395.0,53.4,1728.0,1.3,0.0,2.4,0.9,0,,,,,,,,0
1400000US36047093800,"Census Tract 938, Kings County, New York",36047093800,2390,0.13509131246861927,0.26,0.25440313111545987,0.05584112149532705,7.26,0.1468189233278956,13.900000000000004,27.0,65417.0,511.0,56.3,1307.0,43.4,2390.0,3.8,0.5,3.4,0.5,1,2,2,2.0,2,3,2,13.0,1
1400000US36047094401,"Census Tract 944.01, Kings County, New York",36047094401,3761,0.2688963202579101,0.27,0.26746506986027946,0.29916398713826364,9.3,0.1802788844621514,11.900000000000004,20.9,83292.0,501.0,42.6,1462.0,51.7,3761.0,7.4,2.3,6.5,0.5,1,4,3,2.0,5,4,3,21.0,4
1400000US36047094402,"Census Tract 944.02, Kings County, New York",36047094402,3122,0.0,0.17,0.47235023041474655,-0.3846153846153846,15.98,0.28185328185328185,23.099999999999994,8.6,19799.0,1302.0,100.0,520.0,29.9,3122.0,20.3,0.6,8.7,2.2,1,1,1,5.0,1,5,5,18.0,3
1400000US36047094600,"Census Tract 946, Kings County, New York",36047094600,1849,0.275086345343429,0.27,0.19730941704035873,-0.07252032520325202,7.66,0.03110599078341014,6.5,31.1,60919.0,223.0,30.4,1469.0,47.5,1849.0,4.4,1.9,5.1,2.2,0,,,,,,,,0
1400000US36047095000,"Census Tract 950, Kings County, New York",36047095000,2870,0.20721492765853666,0.32,0.3,0.16063548102383052,5.79,0.1282051282051282,9.599999999999994,28.8,82721.0,450.0,45.7,1518.0,43.4,2870.0,3.4,8.1,5.2,0.0,0,,,,,,,,0
1400000US36047095400,"Census Tract 954, Kings County, New York",36047095400,4230,0.1847643448226951,0.29,0.28870292887029286,0.10398009950248732,4.57,0.1408839779005525,15.799999999999995,29.3,78256.0,717.0,49.0,1567.0,36.3,4230.0,2.5,0.8,2.9,1.5,1,3,3,3.0,3,2,2,16.0,2
1400000US36047095600,"Census Tract 956, Kings County, New York",36047095600,4539,0.2922053456576338,0.46,0.3870967741935484,0.2763775231860338,3.85,0.16872603323391563,16.5,24.7,62938.0,775.0,57.1,1693.0,62.9,4539.0,3.0,9.8,6.6,2.6,1,4,5,4.0,5,2,3,23.0,5
1400000US36047095800,"Census Tract 958, Kings County, New York",36047095800,3670,0.19814001185831054,0.35,0.2288135593220339,0.08482490272373544,3.44,0.2188679245283019,17.799999999999994,28.9,56563.0,472.0,38.8,1665.0,51.0,3670.0,3.5,5.0,5.7,4.9,0,,,,,,,,0
1400000US36047096000,"Census Tract 960, Kings County, New York",36047096000,0,0.0,,,-inf,,,,,,0.0,,,,0.0,,,,,0,,,,,,,,0
1400000US36047096200,"Census Tract 962, Kings County, New York",36047096200,1864,0.33252798620171664,0.22,0.11244979919678715,-0.20512333965844354,4.95,0.20195439739413681,12.400000000000004,21.6,57841.0,249.0,48.3,1593.0,47.4,1864.0,8.2,5.4,6.1,1.0,0,,,,,,,,0
1400000US36047096400,"Census Tract 964, Kings County, New York",36047096400,1769,0.0,0.21,0.2585551330798479,-0.34463999999999984,3.16,0.16326530612244897,8.900000000000006,22.6,57431.0,263.0,40.2,1354.0,37.4,1769.0,2.7,3.7,9.6,7.2,0,,,,,,,,0
1400000US36047096600,"Census Tract 966, Kings County, New York",36047096600,2680,0.35239340253731344,0.28,0.2553191489361702,0.2991258741258743,3.85,0.1709585121602289,12.900000000000004,24.3,75481.0,329.0,41.3,1443.0,34.3,2680.0,9.6,4.4,8.2,4.4,0,,,,,,,,0
1400000US36047096800,"Census Tract 968, Kings County, New York",36047096800,1567,0.21870846224633056,0.16,0.19285714285714287,-0.4738609112709826,6.28,0.09672619047619048,8.5,30.2,89063.0,140.0,33.5,1473.0,29.7,1567.0,7.0,4.2,11.4,3.8,0,,,,,,,,0
1400000US36047097000,"Census Tract 970, Kings County, New York",36047097000,2784,0.41535770372844827,0.16,0.1834625322997416,0.24531548757170185,9.6,0.11181434599156118,13.5,23.2,89861.0,387.0,50.5,1404.0,40.8,2784.0,14.3,3.6,9.3,0.4,0,,,,,,,,0
1400000US36047097400,"Census Tract 974, Kings County, New York",36047097400,2873,0.0,0.17,0.13529411764705881,0.027569528415961275,8.03,0.15,23.700000000000006,16.2,63265.0,340.0,48.1,1532.0,34.4,2873.0,12.3,7.6,5.9,2.4,0,,,,,,,,0
1400000US36047098200,"Census Tract 982, Kings County, New York",36047098200,4431,0.0,0.25,0.47086247086247085,-0.25206861755802223,14.62,0.16455696202531644,26.599999999999994,7.6,21162.0,1716.0,99.5,520.0,30.6,4431.0,18.8,0.0,4.7,0.1,1,1,2,5.0,1,5,3,17.0,3
1400000US36047098400,"Census Tract 984, Kings County, New York",36047098400,2086,0.32594435046979864,0.37,0.3771043771043771,0.12271016311166894,4.17,0.09051348999129678,10.099999999999994,28.6,71012.0,297.0,42.9,1719.0,48.6,2086.0,3.9,4.2,6.7,0.7,0,,,,,,,,0
1400000US36047098600,"Census Tract 986, Kings County, New York",36047098600,2961,0.24117273801418426,0.22,0.2049808429118774,0.11905231984205311,7.51,0.12242182302062542,16.799999999999994,27.5,68548.0,522.0,53.6,1423.0,39.3,2961.0,3.6,2.2,3.7,1.8,1,4,2,2.0,3,4,2,17.0,3
1400000US36047098800,"Census Tract 988, Kings County, New York",36047098800,3247,0.245898466485987,0.3,0.31750741839762614,0.104119850187266,7.17,0.1564207650273224,16.0,28.3,72917.0,674.0,60.9,1384.0,37.1,3247.0,9.8,5.2,5.7,3.2,1,4,3,3.0,3,3,3,19.0,3
1400000US36047099000,"Census Tract 990, Kings County, New York",36047099000,1740,0.3714839925172414,0.31,0.3370165745856354,-0.08073394495412844,6.53,0.1614457831325301,13.099999999999996,34.8,89688.0,181.0,37.8,1306.0,31.4,1740.0,7.4,10.1,11.6,5.3,0,,,,,,,,0
1400000US36047099200,"Census Tract 992, Kings County, New York",36047099200,2370,0.35637814301265824,0.38,0.30962343096234307,0.18586326767091543,7.74,0.11965065502183406,12.700000000000005,25.3,84881.0,239.0,37.0,1662.0,43.9,2370.0,4.8,2.8,4.3,1.3,0,,,,,,,,0
1400000US36047099400,"Census Tract 994, Kings County, New York",36047099400,1850,0.15090114429189194,0.22,0.13623188405797101,0.102349869451697,3.83,0.13673469387755102,10.799999999999995,25.1,69010.0,345.0,50.8,1709.0,44.7,1850.0,4.1,6.9,9.7,6.5,0,,,,,,,,0
1400000US36047099600,"Census Tract 996, Kings County, New York",36047099600,3715,0.30037209689905786,0.15,0.09631147540983606,0.17124370956146628,6.88,0.11384783798576902,13.5,26.6,70446.0,488.0,44.0,1509.0,36.9,3715.0,3.4,5.6,5.6,2.8,0,,,,,,,,0
1400000US36047099800,"Census Tract 998, Kings County, New York",36047099800,3537,0.06438815063613235,0.37,0.24963715529753266,0.025980015372789822,4.06,0.08842443729903537,9.299999999999997,32.1,71654.0,689.0,52.3,1618.0,64.6,3537.0,3.5,7.5,7.4,0.0,1,2,4,2.0,2,2,1,13.0,1
1400000US36047100400,"Census Tract 1004, Kings County, New York",36047100400,2645,0.09467033780718337,0.33,0.317351598173516,0.08799999999999997,2.26,0.07164179104477612,11.0,26.4,67750.0,438.0,44.7,1619.0,47.7,2645.0,1.7,4.7,2.9,0.6,0,,,,,,,,0
1400000US36047100600,"Census Tract 1006, Kings County, New York",36047100600,2500,0.21259515906400006,0.46,0.3343195266272189,0.060233297985153755,8.93,0.13438735177865613,8.099999999999994,29.8,76161.0,338.0,38.9,1700.0,57.7,2500.0,2.8,6.6,7.6,2.0,0,,,,,,,,0
1400000US36047100800,"Census Tract 1008, Kings County, New York",36047100800,2149,0.2373166945928339,0.41,0.36893203883495146,-0.15263951734539982,8.72,0.15827338129496402,8.799999999999997,30.6,69135.0,309.0,44.7,1415.0,63.8,2149.0,9.9,8.4,7.9,4.0,0,,,,,,,,0
1400000US36047101000,"Census Tract 1010, Kings County, New York",36047101000,2247,0.21369294803738326,0.23,0.24415584415584415,0.0198113207547167,1.28,0.08383751080380294,7.599999999999994,34.4,80179.0,385.0,50.1,1645.0,37.2,2247.0,8.0,3.0,7.7,6.8,0,,,,,,,,0
1400000US36047101200,"Census Tract 1012, Kings County, New York",36047101200,2235,0.2145549551409397,0.22,0.2273972602739726,0.11025000000000007,3.83,0.1301989150090416,11.5,34.7,63750.0,365.0,44.8,1386.0,38.1,2235.0,8.7,3.6,6.1,5.3,0,,,,,,,,0
1400000US36047101400,"Census Tract 1014, Kings County, New York",36047101400,2263,0.09875113144498449,0.27,0.24390243902439024,0.13150326797385625,5.1,0.06960352422907488,12.400000000000004,31.6,74485.0,287.0,36.3,1260.0,49.2,2263.0,6.5,3.4,7.0,5.5,0,,,,,,,,0
1400000US36047101600,"Census Tract 1016, Kings County, New York",36047101600,1802,0.43094104882352935,0.33,0.225,0.17070866141732277,7.68,0.07745664739884393,13.5,27.3,94904.0,120.0,22.6,1384.0,40.7,1802.0,1.2,3.2,6.6,3.8,0,,,,,,,,0
1400000US36047101800,"Census Tract 1018, Kings County, New York",36047101800,2345,0.043050330149253746,0.13,0.20095693779904306,0.13284313725490193,8.68,0.1067556296914095,14.900000000000004,43.9,97885.0,209.0,25.1,1147.0,39.2,2345.0,10.6,3.2,10.7,8.5,0,,,,,,,,0
1400000US36047102000,"Census Tract 1020, Kings County, New York",36047102000,2325,0.35247316570322573,0.33,0.3291139240506329,-0.09149922720247305,9.19,0.08882521489971347,9.599999999999994,40.5,102401.0,158.0,23.5,1620.0,49.4,2325.0,5.8,9.1,10.5,0.0,0,,,,,,,,0
1400000US36047102200,"Census Tract 1022, Kings County, New York",36047102200,2217,0.10695788324763189,0.22,0.27627627627627627,-0.008152173913043459,1.87,0.1442831215970962,9.799999999999997,28.1,73750.0,333.0,44.2,1493.0,37.5,2217.0,4.0,6.1,6.4,10.6,0,,,,,,,,0
1400000US36047102400,"Census Tract 1024, Kings County, New York",36047102400,2307,0.3474209407282184,0.22,0.1918238993710692,0.022311827956989272,7.27,0.13101604278074866,9.0,35.4,92538.0,318.0,44.0,1525.0,36.2,2307.0,0.5,3.8,4.8,5.6,0,,,,,,,,0
1400000US36047102600,"Census Tract 1026, Kings County, New York",36047102600,2868,0.3195715985983264,0.26,0.19101123595505617,0.22709790209790204,2.2,0.20261845386533667,9.400000000000006,29.4,85481.0,445.0,47.6,1598.0,33.3,2868.0,4.5,2.7,4.5,1.4,0,,,,,,,,0
1400000US36047102800,"Census Tract 1028, Kings County, New York",36047102800,1691,0.24576344438793607,0.23,0.09787234042553192,0.2774535809018568,7.09,0.11443298969072165,7.299999999999998,39.0,83523.0,235.0,45.1,1663.0,24.8,1691.0,4.3,2.2,5.3,1.4,0,,,,,,,,0
1400000US36047103400,"Census Tract 1034, Kings County, New York",36047103400,4145,0.0,0.19,0.4058721934369603,-0.2517357222844345,9.63,0.12867647058823528,17.400000000000006,13.3,23870.0,1737.0,100.0,490.0,27.3,4145.0,25.4,2.2,9.7,0.0,1,1,1,4.0,1,4,2,13.0,1
