"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than 10.0 percent","Margin of Error!!Total!!Less than 10.0 percent","Estimate!!Total!!10.0 to 14.9 percent","Margin of Error!!Total!!10.0 to 14.9 percent","Estimate!!Total!!15.0 to 19.9 percent","Margin of Error!!Total!!15.0 to 19.9 percent","Estimate!!Total!!20.0 to 24.9 percent","Margin of Error!!Total!!20.0 to 24.9 percent","Estimate!!Total!!25.0 to 29.9 percent","Margin of Error!!Total!!25.0 to 29.9 percent","Estimate!!Total!!30.0 to 34.9 percent","Margin of Error!!Total!!30.0 to 34.9 percent","Estimate!!Total!!35.0 to 39.9 percent","Margin of Error!!Total!!35.0 to 39.9 percent","Estimate!!Total!!40.0 to 49.9 percent","Margin of Error!!Total!!40.0 to 49.9 percent","Estimate!!Total!!50.0 percent or more","Margin of Error!!Total!!50.0 percent or more","Estimate!!Total!!Not computed","Margin of Error!!Total!!Not computed"
"1400000US36047055400","Census Tract 554, Kings County, New York","1401","114","62","56","87","53","120","59","227","89","150","83","154","87","47","43","213","92","302","103","39","33"
"1400000US36047055500","Census Tract 555, Kings County, New York","2257","161","162","69","292","119","264","89","313","91","239","93","221","86","144","73","108","60","384","134","130","79"
"1400000US36047055600","Census Tract 556, Kings County, New York","693","95","27","33","113","68","34","28","37","25","53","49","81","50","22","20","54","35","235","78","37","33"
"1400000US36047055700","Census Tract 557, Kings County, New York","897","86","84","52","103","50","124","60","168","74","35","23","17","21","52","39","50","42","192","61","72","46"
"1400000US36047055800","Census Tract 558, Kings County, New York","574","69","31","30","66","41","53","39","78","39","29","23","40","32","27","25","36","31","179","62","35","33"
"1400000US36047056000","Census Tract 560, Kings County, New York","900","94","7","11","77","53","52","43","135","63","34","27","93","58","42","38","105","60","327","88","28","43"
"1400000US36047056100","Census Tract 561, Kings County, New York","1364","97","125","61","85","54","225","89","167","78","194","86","9","14","84","52","50","31","358","115","67","50"
"1400000US36047056200","Census Tract 562, Kings County, New York","29","22","0","11","15","15","0","11","0","11","0","11","0","11","5","7","9","13","0","11","0","11"
"1400000US36047056300","Census Tract 563, Kings County, New York","2013","146","165","85","138","78","228","122","218","100","138","77","204","104","91","64","195","97","610","188","26","42"
"1400000US36047056400","Census Tract 564, Kings County, New York","196","61","13","11","62","39","18","23","9","7","15","22","4","8","8","11","17","19","27","22","23","21"
"1400000US36047056500","Census Tract 565, Kings County, New York","1301","116","57","44","156","76","224","88","189","94","114","58","111","61","25","22","42","29","300","99","83","60"
"1400000US36047056600","Census Tract 566, Kings County, New York","548","65","18","23","55","30","50","25","57","32","77","36","72","38","21","27","47","37","134","35","17","14"
"1400000US36047056800","Census Tract 568, Kings County, New York","105","47","0","11","16","19","11","11","27","30","11","12","0","11","18","28","0","11","22","26","0","11"
"1400000US36047056900","Census Tract 569, Kings County, New York","644","63","55","29","73","30","49","25","85","38","78","33","52","29","34","27","32","17","173","55","13","12"
"1400000US36047057000","Census Tract 570, Kings County, New York","155","79","8","12","9","13","0","11","17","19","36","41","30","40","0","11","12","19","43","37","0","11"
"1400000US36047057100","Census Tract 571, Kings County, New York","1494","151","31","44","103","64","231","84","212","100","100","97","144","78","20","26","139","80","421","149","93","75"
"1400000US36047057200","Census Tract 572, Kings County, New York","2307","62","267","156","169","122","270","132","132","103","240","125","414","177","186","108","173","107","383","164","73","72"
"1400000US36047057300","Census Tract 573, Kings County, New York","815","104","60","39","59","36","157","70","134","62","17","19","42","32","66","47","60","46","212","84","8","12"
"1400000US36047057400","Census Tract 574, Kings County, New York","264","75","30","31","35","30","6","9","20","23","18","22","6","8","11","17","6","11","110","46","22","20"
"1400000US36047057500","Census Tract 575, Kings County, New York","1783","160","61","69","155","63","143","90","398","162","161","88","68","64","126","96","70","71","560","203","41","64"
"1400000US36047057600","Census Tract 576, Kings County, New York","463","70","41","28","23","22","50","40","37","25","66","44","54","32","24","27","39","29","90","42","39","31"
"1400000US36047057800","Census Tract 578, Kings County, New York","737","81","36","37","64","46","59","49","31","30","66","53","27","27","97","50","90","60","239","78","28","32"
"1400000US36047057900","Census Tract 579, Kings County, New York","483","51","28","20","37","27","56","32","34","27","40","29","60","29","12","13","56","36","144","53","16","16"
"1400000US36047058000","Census Tract 580, Kings County, New York","988","93","0","11","43","35","169","83","67","55","100","65","68","44","51","47","90","48","394","113","6","11"
"1400000US36047058200","Census Tract 582, Kings County, New York","732","132","23","26","106","81","57","54","68","80","10","15","71","54","79","65","49","44","269","104","0","11"
"1400000US36047058400","Census Tract 584, Kings County, New York","1091","119","56","41","123","78","87","41","79","66","84","57","83","64","62","48","11","16","444","115","62","52"
"1400000US36047058600","Census Tract 586, Kings County, New York","329","59","7","10","48","43","16","17","48","34","48","32","21","31","33","21","17","22","82","35","9","10"
"1400000US36047058800","Census Tract 588, Kings County, New York","710","121","0","11","76","62","168","85","43","31","41","35","72","49","32","32","50","38","147","64","81","52"
"1400000US36047058900","Census Tract 589, Kings County, New York","517","61","15","17","32","23","70","36","59","30","58","38","47","36","33","26","87","39","103","46","13","15"
"1400000US36047059000","Census Tract 590, Kings County, New York","333","59","14","19","0","11","50","26","0","11","33","29","35","28","9","9","20","21","124","50","48","30"
"1400000US36047059100","Census Tract 591, Kings County, New York","1505","105","24","21","128","59","255","93","294","93","161","86","86","54","92","51","72","50","343","118","50","51"
"1400000US36047059200","Census Tract 592, Kings County, New York","1056","119","20","29","95","59","152","96","126","93","151","85","76","55","55","34","57","48","278","76","46","36"
"1400000US36047059300","Census Tract 593, Kings County, New York","653","75","7","9","70","34","117","39","110","50","33","29","46","30","15","15","50","25","181","59","24","27"
"1400000US36047059401","Census Tract 594.01, Kings County, New York","1540","227","11","17","68","52","138","139","255","144","100","88","92","68","41","53","270","134","457","178","108","78"
"1400000US36047059402","Census Tract 594.02, Kings County, New York","596","135","35","45","43","47","63","51","99","82","41","41","7","11","32","44","123","86","140","78","13","17"
"1400000US36047059600","Census Tract 596, Kings County, New York","341","101","17","19","26","24","60","47","38","46","30","27","11","17","11","19","42","33","97","63","9","15"
"1400000US36047059800","Census Tract 598, Kings County, New York","537","114","30","28","33","39","43","31","83","60","18","20","24","28","28","41","19","23","169","81","90","73"
"1400000US36047060000","Census Tract 600, Kings County, New York","1478","215","81","73","151","112","88","74","140","94","135","84","24","38","212","120","140","95","471","167","36","42"
"1400000US36047060600","Census Tract 606, Kings County, New York","678","88","33","40","30","26","0","11","114","71","66","43","61","51","18","20","49","44","213","95","94","66"
"1400000US36047060800","Census Tract 608, Kings County, New York","1105","117","53","51","55","43","114","61","170","82","98","65","47","36","53","33","157","91","297","98","61","44"
"1400000US36047061002","Census Tract 610.02, Kings County, New York","924","171","0","11","50","61","180","120","156","98","31","36","56","68","35","57","15","23","336","127","65","68"
"1400000US36047061003","Census Tract 610.03, Kings County, New York","361","72","15","17","26","27","41","33","26","30","27","22","62","46","25","27","8","13","116","53","15","24"
"1400000US36047061004","Census Tract 610.04, Kings County, New York","2543","199","34","49","247","132","100","88","212","93","332","121","388","109","95","84","242","148","838","204","55","58"
"1400000US36047061200","Census Tract 612, Kings County, New York","79","43","0","11","0","11","0","11","0","11","13","15","11","19","0","11","7","11","36","28","12","20"
"1400000US36047061600","Census Tract 616, Kings County, New York","47","29","0","11","0","11","0","11","0","11","0","11","0","11","15","20","4","6","28","25","0","11"
"1400000US36047062000","Census Tract 620, Kings County, New York","151","46","3","7","40","38","36","31","21","23","0","11","0","11","0","11","0","11","35","28","16","19"
"1400000US36047062200","Census Tract 622, Kings County, New York","627","120","20","31","21","31","101","66","22","33","32","38","66","55","63","51","71","49","222","89","9","14"
"1400000US36047062600","Census Tract 626, Kings County, New York","318","93","20","22","12","14","32","29","27","43","24","22","19","20","8","13","53","40","100","60","23","25"
"1400000US36047062800","Census Tract 628, Kings County, New York","212","110","19","30","0","16","31","40","0","16","0","16","14","18","16","18","0","16","124","94","8","12"
"1400000US36047063200","Census Tract 632, Kings County, New York","111","40","0","11","5","7","3","6","11","14","11","12","22","17","15","22","17","19","27","21","0","11"
"1400000US36047063600","Census Tract 636, Kings County, New York","46","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","31","18","15"
"1400000US36047063800","Census Tract 638, Kings County, New York","174","53","0","11","43","31","14","23","46","33","15","13","10","11","5","8","20","25","16","13","5","7"
"1400000US36047064000","Census Tract 640, Kings County, New York","58","35","0","11","0","11","7","10","23","31","0","11","0","11","0","11","0","11","14","13","14","13"
"1400000US36047064200","Census Tract 642, Kings County, New York","538","66","36","39","15","17","44","29","60","36","25","25","96","43","17","16","56","38","138","50","51","34"
"1400000US36047064400","Census Tract 644, Kings County, New York","262","71","12","19","30","26","39","31","10","10","20","22","44","32","23","27","12","18","59","40","13","21"
"1400000US36047064600","Census Tract 646, Kings County, New York","89","41","6","9","5","7","10","11","30","30","0","11","14","16","4","8","6","8","14","16","0","11"
"1400000US36047064800","Census Tract 648, Kings County, New York","176","52","0","11","15","19","32","34","33","31","0","11","0","11","0","11","19","23","74","51","3","6"
"1400000US36047065000","Census Tract 650, Kings County, New York","176","66","6","10","17","26","5","8","14","24","12","20","25","31","0","11","16","24","48","35","33","26"
"1400000US36047065200","Census Tract 652, Kings County, New York","109","50","19","18","7","11","6","9","0","11","0","11","0","11","0","11","18","29","34","31","25","29"
"1400000US36047065400","Census Tract 654, Kings County, New York","25","16","0","11","0","11","0","11","5","7","5","8","0","11","0","11","0","11","15","13","0","11"
"1400000US36047065600","Census Tract 656, Kings County, New York","76","54","0","11","0","11","0","11","19","29","4","6","29","29","0","11","13","20","0","11","11","13"
"1400000US36047065800","Census Tract 658, Kings County, New York","115","47","9","11","6","9","4","7","4","6","20","26","0","11","21","27","20","29","26","25","5","8"
"1400000US36047066000","Census Tract 660, Kings County, New York","34","28","0","11","20","26","0","11","5","8","0","11","0","11","5","7","0","11","4","6","0","11"
"1400000US36047066200","Census Tract 662, Kings County, New York","131","42","0","11","39","28","24","21","8","9","0","11","0","11","8","9","13","21","35","25","4","6"
"1400000US36047066600","Census Tract 666, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047067000","Census Tract 670, Kings County, New York","385","75","20","21","26","26","60","38","5","8","55","36","40","25","14","14","18","22","112","53","35","27"
"1400000US36047067200","Census Tract 672, Kings County, New York","125","55","0","11","16","24","18","18","16","24","0","11","27","31","8","12","7","11","9","14","24","39"
"1400000US36047067400","Census Tract 674, Kings County, New York","148","55","0","11","18","27","7","11","8","12","9","14","11","16","13","22","0","11","64","46","18","28"
"1400000US36047067600","Census Tract 676, Kings County, New York","173","64","0","11","0","11","20","24","18","28","9","15","0","11","0","11","36","29","39","25","51","44"
"1400000US36047067800","Census Tract 678, Kings County, New York","335","79","6","9","17","23","35","31","46","32","65","47","28","30","0","11","26","21","105","44","7","12"
"1400000US36047068000","Census Tract 680, Kings County, New York","187","55","18","26","0","11","0","11","44","39","50","47","0","11","0","11","12","21","63","44","0","11"
"1400000US36047068200","Census Tract 682, Kings County, New York","137","66","0","11","19","20","31","44","7","10","20","31","8","12","6","10","20","31","26","28","0","11"
"1400000US36047068600","Census Tract 686, Kings County, New York","242","74","0","11","6","9","15","23","48","51","4","7","29","29","17","27","28","34","82","39","13","15"
"1400000US36047068800","Census Tract 688, Kings County, New York","151","58","27","34","9","10","13","13","12","18","47","31","0","11","12","19","0","11","31","29","0","11"
"1400000US36047069000","Census Tract 690, Kings County, New York","185","75","5","8","0","11","73","51","24","33","16","24","5","8","0","11","17","20","40","34","5","7"
"1400000US36047069200","Census Tract 692, Kings County, New York","288","73","11","12","49","34","80","44","29","21","46","30","10","16","11","18","26","27","26","22","0","11"
"1400000US36047069601","Census Tract 696.01, Kings County, New York","855","126","10","15","81","61","70","50","75","53","108","67","109","64","71","54","0","11","301","108","30","36"
"1400000US36047069602","Census Tract 696.02, Kings County, New York","710","188","15","23","30","33","107","88","124","115","95","92","32","50","16","25","67","54","198","111","26","43"
"1400000US36047069800","Census Tract 698, Kings County, New York","120","40","0","11","20","24","20","26","7","11","0","11","10","11","0","11","6","8","57","29","0","11"
"1400000US36047070000","Census Tract 700, Kings County, New York","238","67","0","11","0","11","33","32","32","33","16","18","25","24","19","23","57","42","56","41","0","11"
"1400000US36047070201","Census Tract 702.01, Kings County, New York","386","134","15","24","29","47","0","16","0","16","15","23","22","26","0","16","30","50","209","132","66","52"
"1400000US36047070202","Census Tract 702.02, Kings County, New York","4","5","0","11","0","11","0","11","4","5","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047070203","Census Tract 702.03, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047070600","Census Tract 706, Kings County, New York","170","81","33","52","0","11","0","11","22","24","11","17","22","24","0","11","11","18","55","46","16","18"
"1400000US36047072000","Census Tract 720, Kings County, New York","407","76","0","11","108","63","58","34","16","25","8","11","15","26","9","14","14","17","136","58","43","35"
"1400000US36047072200","Census Tract 722, Kings County, New York","305","60","21","31","12","14","38","33","30","28","23","23","12","19","19","26","15","18","106","53","29","28"
"1400000US36047072400","Census Tract 724, Kings County, New York","243","60","0","11","20","19","23","23","41","28","25","20","46","32","21","23","18","22","43","30","6","9"
"1400000US36047072600","Census Tract 726, Kings County, New York","72","40","0","11","0","11","6","10","37","32","6","9","12","20","0","11","0","11","11","17","0","11"
"1400000US36047072800","Census Tract 728, Kings County, New York","450","133","0","11","32","34","69","69","65","62","12","18","17","26","81","74","28","35","127","72","19","25"
"1400000US36047073000","Census Tract 730, Kings County, New York","141","54","6","10","0","11","0","11","5","8","39","37","0","11","25","30","11","13","24","27","31","29"
"1400000US36047073200","Census Tract 732, Kings County, New York","370","70","7","10","38","29","49","42","53","39","39","39","0","11","9","14","69","44","93","61","13","13"
"1400000US36047073400","Census Tract 734, Kings County, New York","127","52","0","11","12","19","17","14","32","28","22","24","0","11","0","11","7","10","28","27","9","15"
"1400000US36047073600","Census Tract 736, Kings County, New York","773","90","0","11","79","47","101","75","209","75","76","44","12","20","37","39","16","20","216","76","27","33"
"1400000US36047073800","Census Tract 738, Kings County, New York","606","112","32","38","48","50","60","55","80","57","59","51","18","21","38","33","36","32","186","90","49","68"
"1400000US36047074000","Census Tract 740, Kings County, New York","760","100","58","52","34","42","194","88","78","78","28","25","74","57","40","58","58","40","196","88","0","11"
"1400000US36047074200","Census Tract 742, Kings County, New York","375","64","32","34","38","30","42","28","46","31","36","21","31","25","4","6","16","18","107","51","23","22"
"1400000US36047074400","Census Tract 744, Kings County, New York","132","65","31","35","7","10","0","11","34","39","0","11","44","39","0","11","3","5","5","7","8","11"
"1400000US36047074600","Census Tract 746, Kings County, New York","261","56","0","11","14","15","66","40","35","29","3","7","10","11","4","6","33","29","91","43","5","8"
"1400000US36047074800","Census Tract 748, Kings County, New York","232","51","9","14","32","33","22","20","30","33","17","15","15","13","26","33","4","9","62","36","15","20"
"1400000US36047075000","Census Tract 750, Kings County, New York","457","74","15","14","18","14","51","26","58","41","27","26","62","44","12","13","18","16","156","57","40","25"
"1400000US36047075200","Census Tract 752, Kings County, New York","23","20","0","11","3","6","0","11","0","11","7","12","0","11","0","11","0","11","4","6","9","14"
"1400000US36047075400","Census Tract 754, Kings County, New York","55","38","0","11","4","7","4","7","18","22","0","11","13","20","0","11","16","24","0","11","0","11"
"1400000US36047075600","Census Tract 756, Kings County, New York","186","67","0","11","46","39","7","8","30","27","34","42","13","13","40","38","0","11","16","16","0","11"
"1400000US36047075800","Census Tract 758, Kings County, New York","235","50","6","10","30","30","18","11","28","17","27","21","0","11","17","23","18","21","91","38","0","11"
"1400000US36047076000","Census Tract 760, Kings County, New York","691","84","8","13","89","62","24","22","106","60","93","49","135","78","22","21","23","23","170","65","21","30"
"1400000US36047076200","Census Tract 762, Kings County, New York","1253","103","77","66","36","45","83","49","155","69","104","75","159","103","91","62","86","53","435","125","27","44"
"1400000US36047076400","Census Tract 764, Kings County, New York","1121","97","78","48","72","56","85","61","65","61","196","82","76","52","59","55","58","50","389","108","43","50"
"1400000US36047076600","Census Tract 766, Kings County, New York","565","50","27","26","55","26","59","40","52","35","13","12","72","49","68","48","62","36","148","59","9","11"
"1400000US36047076800","Census Tract 768, Kings County, New York","898","83","74","47","11","16","54","35","47","56","50","46","87","52","32","29","124","76","320","92","99","71"
"1400000US36047077000","Census Tract 770, Kings County, New York","586","113","0","11","0","11","103","66","57","53","56","47","31","37","78","67","7","17","246","84","8","12"
"1400000US36047077200","Census Tract 772, Kings County, New York","761","121","38","41","0","11","112","65","52","44","94","61","32","39","67","54","132","79","190","87","44","38"
"1400000US36047077400","Census Tract 774, Kings County, New York","1091","81","0","11","101","62","138","68","214","98","89","60","170","99","51","46","67","48","201","85","60","54"
"1400000US36047077600","Census Tract 776, Kings County, New York","741","114","0","11","71","50","24","29","158","82","63","43","61","52","77","63","72","39","173","81","42","43"
"1400000US36047078000","Census Tract 780, Kings County, New York","140","62","0","11","18","30","16","24","31","31","0","11","15","23","19","29","0","11","41","40","0","11"
"1400000US36047078200","Census Tract 782, Kings County, New York","1176","104","24","28","166","74","205","84","120","68","171","80","64","56","76","58","65","52","238","84","47","40"
"1400000US36047078400","Census Tract 784, Kings County, New York","348","57","0","11","10","14","66","34","33","31","26","24","48","35","8","12","18","19","128","48","11","17"
"1400000US36047078600","Census Tract 786, Kings County, New York","1277","135","20","26","53","48","138","71","195","94","117","73","107","79","42","35","102","69","408","117","95","61"
"1400000US36047078800","Census Tract 788, Kings County, New York","982","99","10","16","80","58","75","56","85","62","56","60","74","62","87","56","156","82","314","101","45","49"
"1400000US36047079000","Census Tract 790, Kings County, New York","1485","126","71","56","56","46","116","62","149","74","121","64","80","52","131","70","114","60","539","140","108","68"
"1400000US36047079200","Census Tract 792, Kings County, New York","941","118","12","22","43","40","70","64","70","45","99","73","105","73","90","62","119","79","272","97","61","40"
"1400000US36047079400","Census Tract 794, Kings County, New York","434","59","0","11","29","33","19","18","0","11","46","35","34","36","14","22","87","55","126","65","79","49"
"1400000US36047079601","Census Tract 796.01, Kings County, New York","1560","118","53","55","54","51","209","85","211","114","274","97","91","54","172","100","70","63","375","108","51","51"
"1400000US36047079602","Census Tract 796.02, Kings County, New York","1533","123","52","49","143","76","180","92","229","91","89","57","89","62","144","79","101","69","401","116","105","66"
"1400000US36047079801","Census Tract 798.01, Kings County, New York","982","109","47","44","76","52","224","86","93","45","71","35","93","59","58","45","70","60","189","88","61","59"
"1400000US36047079802","Census Tract 798.02, Kings County, New York","2293","134","173","119","115","76","183","101","372","168","321","104","259","146","122","84","97","61","541","165","110","94"
"1400000US36047080000","Census Tract 800, Kings County, New York","700","119","14","17","123","80","27","25","37","39","119","89","78","74","7","12","60","53","195","79","40","33"
"1400000US36047080200","Census Tract 802, Kings County, New York","1526","125","60","49","84","65","130","76","108","66","156","93","231","103","56","44","74","53","542","155","85","76"
"1400000US36047080400","Census Tract 804, Kings County, New York","919","120","34","38","36","36","84","50","175","97","53","52","42","35","15","17","202","96","179","81","99","61"
"1400000US36047080600","Census Tract 806, Kings County, New York","921","72","7","11","88","65","86","58","113","59","83","51","58","51","104","69","60","53","263","78","59","41"
"1400000US36047080800","Census Tract 808, Kings County, New York","294","49","0","11","32","21","25","17","13","15","62","28","49","28","22","21","5","7","67","31","19","14"
"1400000US36047081000","Census Tract 810, Kings County, New York","619","92","33","34","6","11","75","45","36","28","81","43","35","32","65","53","42","34","206","69","40","39"
"1400000US36047081400","Census Tract 814, Kings County, New York","601","82","12","13","4","6","15","17","47","34","96","46","17","25","20","19","55","39","287","77","48","40"
"1400000US36047081600","Census Tract 816, Kings County, New York","663","73","40","25","50","31","40","30","74","38","69","37","44","33","29","19","25","24","200","61","92","43"
"1400000US36047081800","Census Tract 818, Kings County, New York","1380","143","27","28","118","64","181","85","239","88","115","73","108","64","33","30","69","54","413","120","77","47"
"1400000US36047082000","Census Tract 820, Kings County, New York","1728","113","71","61","158","104","206","95","179","76","123","67","98","48","85","63","89","50","590","134","129","71"
"1400000US36047082200","Census Tract 822, Kings County, New York","2611","177","39","42","294","139","436","178","122","87","244","112","101","80","73","72","257","142","1030","228","15","24"
"1400000US36047082400","Census Tract 824, Kings County, New York","1227","130","26","30","65","53","120","71","152","71","76","51","29","42","118","70","98","57","436","108","107","69"
"1400000US36047082600","Census Tract 826, Kings County, New York","1390","122","0","16","128","60","102","62","267","100","97","55","103","60","0","16","206","88","423","118","64","47"
"1400000US36047082800","Census Tract 828, Kings County, New York","1017","136","0","11","80","58","110","71","146","84","77","62","158","76","56","49","69","51","297","93","24","28"
"1400000US36047083000","Census Tract 830, Kings County, New York","1845","157","0","16","37","48","210","125","228","135","250","134","268","133","120","82","219","124","513","162","0","16"
"1400000US36047083200","Census Tract 832, Kings County, New York","283","58","0","11","5","8","34","30","15","23","41","30","13","19","26","28","42","30","100","43","7","12"
"1400000US36047083400","Census Tract 834, Kings County, New York","120","58","0","11","0","11","20","17","0","11","0","11","0","11","29","33","19","26","24","22","28","28"
"1400000US36047083600","Census Tract 836, Kings County, New York","287","67","5","8","20","20","5","9","56","34","4","7","16","18","7","13","32","28","130","58","12","18"
"1400000US36047083800","Census Tract 838, Kings County, New York","193","59","0","11","0","11","14","21","9","14","23","24","12","12","0","11","13","22","95","48","27","31"
"1400000US36047084000","Census Tract 840, Kings County, New York","242","61","7","10","0","11","8","12","13","14","33","31","20","22","31","33","17","13","100","47","13","20"
"1400000US36047084600","Census Tract 846, Kings County, New York","305","65","12","19","8","9","35","29","23","18","14","17","14","18","41","34","40","30","108","41","10","16"
"1400000US36047084800","Census Tract 848, Kings County, New York","172","49","0","11","6","9","0","11","3","6","0","11","19","19","29","25","36","29","54","32","25","23"
"1400000US36047085000","Census Tract 850, Kings County, New York","79","43","5","7","5","9","0","11","12","16","0","11","0","11","0","11","0","11","34","32","23","22"
"1400000US36047085200","Census Tract 852, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36047085400","Census Tract 854, Kings County, New York","293","71","12","18","0","11","29","26","0","11","42","28","28","27","25","23","0","11","127","44","30","29"
"1400000US36047085600","Census Tract 856, Kings County, New York","1132","122","36","48","53","46","106","64","239","103","142","93","69","48","74","53","102","64","265","101","46","51"
"1400000US36047085800","Census Tract 858, Kings County, New York","451","68","0","11","53","40","13","14","118","63","27","26","38","31","7","10","0","11","131","56","64","41"
"1400000US36047086000","Census Tract 860, Kings County, New York","792","120","12","18","75","68","64","54","70","61","121","84","42","39","53","57","39","41","250","86","66","49"
"1400000US36047086200","Census Tract 862, Kings County, New York","749","89","17","27","14","23","27","36","79","51","64","49","60","61","21","24","48","57","345","102","74","56"
"1400000US36047086400","Census Tract 864, Kings County, New York","371","76","27","30","32","36","21","28","13","18","5","8","35","34","21","25","18","28","193","72","6","10"
"1400000US36047086600","Census Tract 866, Kings County, New York","734","111","9","15","50","47","66","53","51","47","10","16","85","64","67","51","34","38","316","99","46","41"
"1400000US36047086800","Census Tract 868, Kings County, New York","959","106","10","15","26","30","106","64","189","93","54","42","77","58","31","40","65","58","343","121","58","53"
"1400000US36047087000","Census Tract 870, Kings County, New York","803","97","24","28","26","34","88","57","33","35","51","40","21","30","70","55","29","29","352","92","109","60"
"1400000US36047087200","Census Tract 872, Kings County, New York","637","107","0","11","35","35","92","61","78","58","44","43","23","28","27","29","109","73","149","69","80","63"
"1400000US36047087401","Census Tract 874.01, Kings County, New York","1103","110","10","22","64","55","113","54","135","88","50","43","108","65","117","74","76","60","430","139","0","11"
"1400000US36047087600","Census Tract 876, Kings County, New York","369","62","21","25","0","11","12","13","21","20","6","8","58","38","3","6","29","23","196","61","23","21"
"1400000US36047087800","Census Tract 878, Kings County, New York","861","63","13","14","63","36","103","48","43","35","63","40","28","25","85","42","55","29","365","76","43","32"
"1400000US36047088000","Census Tract 880, Kings County, New York","664","133","43","44","10","15","55","53","100","68","16","19","73","53","44","36","28","33","203","88","92","67"
"1400000US36047088200","Census Tract 882, Kings County, New York","2042","208","134","112","68","67","268","162","96","83","339","146","173","114","125","94","156","93","545","182","138","102"
"1400000US36047088400","Census Tract 884, Kings County, New York","1562","145","69","48","49","40","98","71","168","74","244","106","145","84","132","81","141","78","484","142","32","35"
"1400000US36047088600","Census Tract 886, Kings County, New York","1579","111","54","33","103","66","88","61","136","78","135","71","102","77","64","58","146","74","553","123","198","91"
"1400000US36047088800","Census Tract 888, Kings County, New York","1035","119","36","40","85","62","34","34","68","49","86","61","85","56","70","56","149","65","351","109","71","50"
"1400000US36047089000","Census Tract 890, Kings County, New York","1989","197","36","57","41","51","134","79","284","145","122","105","219","130","70","70","127","116","861","214","95","69"
"1400000US36047089200","Census Tract 892, Kings County, New York","1450","115","47","44","17","19","42","39","72","70","177","109","44","44","83","54","199","86","736","138","33","45"
"1400000US36047089400","Census Tract 894, Kings County, New York","802","99","22","34","19","30","41","42","148","80","62","64","33","32","45","42","33","32","366","116","33","39"
"1400000US36047089600","Census Tract 896, Kings County, New York","1382","114","2","8","23","31","71","49","133","72","70","50","187","115","170","89","102","66","590","133","34","37"
"1400000US36047089800","Census Tract 898, Kings County, New York","431","77","7","10","6","9","27","32","7","10","0","11","53","44","13","22","36","30","221","70","61","34"
"1400000US36047090000","Census Tract 900, Kings County, New York","1756","103","50","46","141","74","106","56","161","80","161","81","152","86","59","47","102","69","663","135","161","87"
"1400000US36047090200","Census Tract 902, Kings County, New York","493","61","61","42","26","20","32","24","77","52","5","7","42","37","35","32","13","14","161","55","41","30"
"1400000US36047090600","Census Tract 906, Kings County, New York","1620","91","30","30","29","24","162","88","137","85","242","101","192","77","63","43","118","52","573","134","74","57"
"1400000US36047090800","Census Tract 908, Kings County, New York","1253","106","123","63","74","54","62","56","20","24","62","40","92","49","141","83","154","92","462","124","63","54"
"1400000US36047091000","Census Tract 910, Kings County, New York","2337","144","153","120","172","129","116","86","135","121","227","134","296","128","148","110","219","148","728","257","143","130"
"1400000US36047091200","Census Tract 912, Kings County, New York","2482","98","131","81","169","106","96","96","229","106","225","136","305","130","69","57","251","110","937","220","70","72"
"1400000US36047091600","Census Tract 916, Kings County, New York","1432","123","54","48","122","87","72","52","118","72","164","107","175","85","109","81","86","59","470","134","62","36"
"1400000US36047091800","Census Tract 918, Kings County, New York","641","78","0","11","63","49","20","18","46","28","65","41","42","31","10","14","114","61","243","75","38","24"
"1400000US36047092000","Census Tract 920, Kings County, New York","796","131","35","32","27","31","9","14","51","61","48","50","35","38","23","37","70","63","471","153","27","33"
"1400000US36047092200","Census Tract 922, Kings County, New York","912","137","28","45","47","48","36","29","118","70","117","70","53","55","17","13","45","35","321","144","130","83"
"1400000US36047092400","Census Tract 924, Kings County, New York","814","105","119","84","77","64","0","11","45","35","58","42","28","28","100","72","123","67","185","83","79","65"
"1400000US36047092800","Census Tract 928, Kings County, New York","739","89","30","33","4","10","93","59","92","47","24","29","142","74","85","53","44","41","169","74","56","38"
"1400000US36047093000","Census Tract 930, Kings County, New York","475","90","0","11","11","12","77","47","148","56","62","40","24","26","53","48","16","21","60","37","24","21"
"1400000US36047093200","Census Tract 932, Kings County, New York","157","56","17","26","13","20","35","32","5","8","0","11","17","20","13","21","0","11","42","36","15","22"
